Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,7.52247518139772,75,1000333-02-7,1464,961.1942232028,50.0289526769323,"Borneol, TBDMS derivative",C16H32OSi,NIST17.L,6082.87062615485,2111.87895812985,Sample,72100121
True,7.72097462795263,85.0999984741211,563-67-7,,971.325321161089,75.1399007497429,"Acetic acid, rubidium salt",C2H3O2Rb,NIST20.L,8096.66296132159,3947.8921038513,Sample,72100121
True,7.91075910764975,191,1000357-70-1,2043,981.011620987836,75.7846615167441,"2-Fluoro-6-trifluoromethylbenzoic acid, 4-nitrophenyl ester",C14H7F4NO4,NIST17.L,39273.2533991433,13802.9763301391,Sample,72100121
True,8.40763653670023,133,1000340-34-6,1771,1006.37145948784,65.6029097313171,"Benzamide, 4-ethyl-N-methallyl-",C13H17NO,NIST17.L,111602.099104484,92627.8372690431,Sample,72100121
True,8.4195453561973,73,97916-04-6,1494,1006.97926680915,51.0905803942389,"2,2'-Sulfonyldiethanol, 2TMS derivative",C10H26O4SSi2,NIST17.L,266652.317905358,43879.6178235856,Sample,72100121
True,8.44752919547234,103,74367-54-7,1914,1008.40751772806,53.2169158901104,"2-Phenylindole, TMS derivative",C17H19NSi,NIST17.L,540944.155858512,66702.2437364687,Sample,72100121
True,8.46715856085912,248.900009155273,1000423-76-3,2157,1009.40936950671,63.6821938010249,"2-PhenY1Pyrrolo(2,1-B)benzothiazol",C16H11NS,NIST17.L,19017.9885343478,10533.7567303121,Sample,72100121
True,8.47175712785543,282,123739-89-9,2655,1009.64407309665,65.7119308577592,"Uracil, 1,3,6-trimethyl-5-(3-methyl-1H-indol-2-yl)-",C16H17N3O2,NIST17.L,722134.678333898,299006.742612718,Sample,72100121
True,8.67483146068814,59.0999984741211,113-00-8,,1020.00866601844,79.014773962086,Guanidine,CH5N3,NIST20.L,225381.450440801,205767.297631281,Sample,72100121
True,8.70910635278281,73.0999984741211,105-57-7,726,1021.75800232818,66.8968682255775,"Ethane, 1,1-diethoxy-",C6H14O2,NIST17.L,564823.339148585,371105.955622934,Sample,72100121
True,8.70976675357438,101,,1024,1021.7917081406,89.6827180572342,GC_BPMZ_101_RI_1024,,Tesla_Libary_2021_01_01.mslibrary.xml,1020503.0020579,348012.167323378,Sample,72100121
True,8.73338794918475,72,3013-02-3,871,1022.99729662346,64.417350814135,"Carbamothioic acid, dimethyl-, S-methyl ester",C4H9NOS,NIST17.L,134132.127962597,79206.3945024684,Sample,72100121
True,8.99162561099303,103,645-36-3,948,1036.17733865231,74.2564875756012,"Ethanamine, 2,2-diethoxy-",C6H15NO2,NIST17.L,145390.96660956,50191.7623114229,Sample,72100121
True,9.00191389906517,59,108-61-2,1042,1036.70243661148,90.8051566380927,"2,2'-Oxybis-1-propanol",C6H14O3,Tesla_Libary_2021_01_01.mslibrary.xml,856715.883471759,382548.741015898,Sample,72100121
True,9.02368770213575,82,2861-59-8,1348,1037.81373709952,50.9740997883437,"1H-Indole-1-carboxaldehyde, 2,3-dihydro-",C9H9NO,NIST17.L,25237.6148033089,7906.55621334836,Sample,72100121
True,9.12610949384408,83,1000451-24-9,1775,1043.04118343688,53.69003740757,"But-2-enoylamide, 3-methyl-N-(2-phenylethyl)-N-ethyl-",C15H21NO,NIST17.L,11966.4538616403,28730.6858955687,Sample,72100121
True,9.54302486424555,191,0-00-0,,1064.31988486986,50.583688040212,Nifenalol artifact                 P1091,C12H16N2O3,PMW_TOX2.L,76995.7441232207,20752.8143224489,Sample,72100121
True,10.0270228728972,120,1000451-65-4,2316,1089.02237811288,80.4866287906097,"o-Toluylamide, N-(2-phenylethyl)-N-propyl-",C19H23NO,NIST17.L,107504.226504792,39539.6701647546,Sample,72100121
True,10.2692680338591,123,63922-44-1,1255,1101.38618817997,57.8243966557306,"3-Heptyne-2,6-dione, 5-methyl-5-(1-methylethyl)-",C11H16O2,NIST17.L,65876.7677129722,25618.9697449044,Sample,72100121
True,10.3815162658516,85,13779-41-4,,1107.11516049549,67.1279946639793,Difluorophosphoric acid,F2HO2P,NIST20.L,58531.7745617256,31156.492723084,Sample,72100121
True,10.3948551920487,57,107-83-5,570,1107.79595820202,71.1464887789476,"Pentane, 2-methyl-",C6H14,NIST17.L,108483.678429518,37282.5699741921,Sample,72100121
True,10.3950582121898,207.899993896484,1000383-19-4,3000,1107.80632002908,71.589598395254,"Glycine, 2-cyclohexyl-N-(but-3-yn-1-yl)oxycarbonyl-, tridecyl ester",C26H45NO4,NIST17.L,286303.292201259,158786.108902222,Sample,72100121
True,10.4201452258099,127,1000299-55-0,1787,1109.08672154595,60.1519747928555,2-Dimethyldodecylsilyloxybut-3-yne,C18H36OSi,NIST17.L,21157.2027539703,7562.50630718501,Sample,72100121
True,10.6169458678933,139,3033-23-6,1114,1119.13111520953,71.1599798563923,"(2S,4R)-4-Methyl-2-(2-methylprop-1-en-1-yl)tetrahydro-2H-pyran",C10H18O,NIST17.L,105544.616667823,47690.7707377986,Sample,72100121
True,10.6907059351247,123,10599-70-9,1099,1122.8957124389,73.747254600101,"3-Acetyl-2,5-dimethyl furan",C8H10O2,NIST17.L,75609.1631104704,27414.0055682772,Sample,72100121
True,10.8363063187997,89,3335-65-7,935,1130.32692585222,54.5873816047719,"2-Butanamine, N-nitro-",C4H10N2O2,NIST17.L,71723.2665891438,26919.8516889513,Sample,72100121
True,10.8986152357146,59,0-00-0,,1133.50707447175,57.2703422769041,Dicloxacillin artifact-3           P1172,,PMW_TOX2.L,11611.1633107328,11334.6009746937,Sample,72100121
True,10.991652070861,155,78-40-0,1137,1138.25552746221,84.181525355222,Triethyl phosphate,C6H15O4P,Tesla_Libary_2021_01_01.mslibrary.xml,552877.641511546,133904.176361392,Sample,72100121
True,11.1161716774662,324.899993896484,1000317-63-4,3018,1144.61081133901,59.7290917502101,(6-Methyl-4-phenyl-quinazolin-2-yl)-m-tolyl-amine,C22H19N3,NIST17.L,21885.5673361443,8303.47491666762,Sample,72100121
True,11.1755514941072,83,1000325-91-5,2346,1147.64146331097,73.9359932786403,"1,2-Benzenediol, o-(6-chlorohexanoyl)-o'-(3-methylbut-2-enoyl)-",C17H21ClO4,NIST17.L,75507.0597508688,46751.6460922074,Sample,72100121
True,11.1785678148516,98,1728-46-7,1141,1147.79541155348,91.6821811968118,2-tert-Butylcyclohexanone,C10H18O,Tesla_Libary_2021_01_01.mslibrary.xml,492099.606392254,199789.867091342,Sample,72100121
True,11.3211865933615,100.099998474121,530-08-5,2064,1155.07444855259,64.7692534013477,Isoetharine,C13H21NO3,NIST17.L,5199.19801175182,2447.66820787049,Sample,72100121
True,11.4712355668732,267.899993896484,521-54-0,2680,1162.73271095871,50.6228603122791,"Naphthalene, 1-(3,4-dimethoxyphenyl)-1,2,3,4-tetrahydro-6,7-dimethoxy-2,3-dimethyl-, [1S-(1.alpha.,2.beta.,3.alpha.)]-",C22H28O4,NIST17.L,92943.0051775989,30183.6494890215,Sample,72100121
True,11.475267540198,73,646-06-0,588,1162.93849650334,56.9125028828039,"1,3-Dioxolane",C3H6O2,NIST17.L,113977.928645527,74853.5422206206,Sample,72100121
True,11.7241946701418,82.0999984741211,13491-79-7,1182,1175.6433437042,87.4632208554141,2-tert-Butylcyclohexanol,C10H20O,Tesla_Libary_2021_01_01.mslibrary.xml,1044495.06067764,249407.114898703,Sample,72100121
True,11.8235267492839,82,13491-79-7,1182,1180.71309599649,82.5700540160783,2-tert-Butylcyclohexanol,C10H20O,Tesla_Libary_2021_01_01.mslibrary.xml,788489.932834648,171276.013814353,Sample,72100121
True,11.9221378739162,86,1118-69-0,883,1185.7460519103,83.3322319314532,"Isopropylamine, N-acetyl-",C5H11NO,NIST17.L,52832.7976517436,28055.2737734092,Sample,72100121
True,12.1096245098141,133,16584-00-2,1156,1195.31507342204,84.5127788222406,"2H-Benzotriazole, 2-methyl-",C7H7N3,NIST17.L,57407.3205038862,74201.3773417962,Sample,72100121
True,12.1761401126792,71.0999984741211,1000143-27-1,1121,1198.70992464241,64.0799411568579,(E)-4-Hydroxy-2-methyl-pent-2-enoic acid,C6H10O3,NIST17.L,776653.787882929,164569.445160496,Sample,72100121
True,12.1762179762211,71,1000374-14-4,1294,1198.7138986745,60.4274090543198,5-Ethyl-2-decen-4-one,C12H22O,NIST17.L,964537.494561439,164569.445160496,Sample,72100121
True,12.1884749175396,70.0999984741211,1000192-59-3,1220,1199.33947358326,53.0579535592112,"5-Isopropylidene-3,3-dimethyl-dihydrofuran-2-one",C9H14O2,NIST17.L,123284.70778154,21964.1556269533,Sample,72100121
True,12.4442161285468,69.0999984741211,3068-88-0,732,1215.4949532936,69.8817783699025,"2-Oxetanone, 4-methyl-",C4H6O2,NIST17.L,303815.75732294,139271.584091897,Sample,72100121
True,12.4444528171362,115,32497-10-2,976,1215.5100582638,74.2447567551358,"2(3H)-Thiazolone, 4-methyl-",C4H5NOS,NIST17.L,572983.218954619,159925.513819979,Sample,72100121
True,12.5695725718401,105,104057-67-2,2756,1223.49493903837,61.8634547229842,"5-Oxazolidinone, 3-benzoyl-2-(1,1-dimethylethyl)-4-(phenylmethyl)-, (2S-cis)-",C21H23NO3,NIST17.L,33635.021370512,12800.9708439942,Sample,72100121
True,12.6490967160716,101,1000189-89-0,2029,1228.57000341883,54.4877396201119,"Tricyclo[3.3.1.1(3.7)]decane, 1-(8-aminooctanoyl)-",C18H31NO,NIST17.L,230589.634779448,77119.8173158581,Sample,72100121
True,12.6518782297959,135,95-16-9,1229,1228.74751380089,59.6827855375397,Benzothiazole,C7H5NS,Tesla_Libary_2021_01_01.mslibrary.xml,202747.98672764,86291.0972609357,Sample,72100121
True,12.681169843813,134,20914-69-6,1194,1230.61684327788,59.3308814711815,"2-Methyl-1,2,4-triazolo(2,3-a)pyrazine",C6H6N4,NIST17.L,18040.9231553381,5244.58130749516,Sample,72100121
True,12.7534041891961,101,1000452-57-0,1040,1235.22668795891,74.7364500615624,"DL-Lactamide, N,N-dimethyl-, methyl ether",C6H13NO2,NIST17.L,291235.421395344,121334.789045036,Sample,72100121
True,12.7922148545617,68.0999984741211,55321-99-8,1411,1237.70350336235,59.3576764603402,"Pyrazinecarboxamide, 3,4-dihydro-3-oxo-",C5H5N3O2,NIST17.L,113991.867972866,37304.2613424301,Sample,72100121
True,12.8025443041159,207,98-36-2,1832,1238.36270720552,62.3065816433475,2-Chloroaniline-5-sulfonic acid,C6H6ClNO3S,NIST17.L,89725.3081541794,22806.1738904397,Sample,72100121
True,12.8865769225071,101,3179-31-5,1138,1243.72549296719,71.4971642087226,"3H-1,2,4-Triazole-3-thione, 1,2-dihydro-",C2H3N3S,NIST17.L,249592.512989706,249101.14907799,Sample,72100121
True,12.9711716181477,105,41757-90-8,1330,1249.12414932205,56.4260243359025,"Benzoic acid, 3-methylbutyl-2 ester",C12H16O2,NIST17.L,87074.2337099599,29013.1181188964,Sample,72100121
True,12.9863232935977,101,3179-31-5,1138,1250.09109752531,63.271166989293,"3H-1,2,4-Triazole-3-thione, 1,2-dihydro-",C2H3N3S,NIST17.L,685696.953208359,408841.090416149,Sample,72100121
True,12.9971377824733,94,770-35-4,1251,1250.78125556242,66.5876566446964,1-Phenoxypropan-2-ol,C9H12O2,NIST20.L,4410269.03631027,769099.259755421,Sample,72100121
True,13.0102680152689,108,2404-55-9,,1251.61919952789,50.0867621061292,Trimethylphosphine sulfide,C3H9PS,NIST20.L,366089.325801007,182975.063990356,Sample,72100121
True,13.0298625720209,94,13183-16-9,1335,1252.86968311352,65.2729694543622,"Carbonic acid, phenyl propyl ester",C10H12O3,NIST17.L,1054642.19059844,769099.259755421,Sample,72100121
True,13.0920346567986,122,92033-51-7,1971,1256.83737539066,52.0706922566704,"Anthranilic acid, N-(dimethylcarbamoylmethyl)-, ethyl ester",C13H18N2O3,NIST17.L,31003.1148268463,5461.02901879881,Sample,72100121
True,13.1805503742667,97.0999984741211,19522-27-1,929,1262.48626314888,57.1546316790843,"2-Pentenoic acid, 4-oxo-, methyl ester, (Z)-",C6H8O3,NIST17.L,57783.9132782874,18306.1947026368,Sample,72100121
True,13.3157917983527,165,1000451-14-0,2727,1271.11708767108,54.9569576919822,"Benzamide, 3,4-dimethoxy-N-benzyl-N-pentyl-",C21H27NO3,NIST17.L,20990.6582747907,9641.07390276036,Sample,72100121
True,13.4466340608142,69,4971-56-6,996,1279.46716690919,75.0598264384897,"2,4(3H,5H)-Furandione",C4H4O3,NIST17.L,135050.025560408,91891.3397026066,Sample,72100121
True,13.4467245122036,69.0999984741211,5306-85-4,1280,1279.47293932748,54.1673480114542,"1,4:3,6-Dianhydro-2,5-di-O-methyl-D-glucitol",C8H14O4,Tesla_Libary_2021_01_01.mslibrary.xml,581445.689159024,91891.3397026066,Sample,72100121
True,13.4560944989884,88,115-70-8,1162,1280.07091226559,56.3346313853633,"2-Amino-2-ethyl-1,3-propanediol",C5H13NO2,NIST17.L,115311.090050706,102572.538919011,Sample,72100121
True,13.462799732708,69,5306-85-4,1280,1280.49882624243,52.3148510333753,"1,4:3,6-Dianhydro-2,5-di-O-methyl-D-glucitol",C8H14O4,Tesla_Libary_2021_01_01.mslibrary.xml,842283.701322424,91891.3397026066,Sample,72100121
True,13.509878105294,105,3418-21-1,1582,1283.5032694101,60.124834919151,"2-Bromomethyl-2-phenyl[1,3]dioxolane",C10H11BrO2,NIST17.L,398329.228204376,70648.0344379251,Sample,72100121
True,13.5102784619506,148,14888-58-5,1034,1283.52881933367,92.353800929631,"4,7-Methano-5H-inden-5-one, 3,3a,4,6,7,7a-hexahydro-",C10H12O,NIST17.L,2079606.77371114,307947.726301001,Sample,72100121
True,13.5467050381781,58.0999984741211,1000158-50-4,,1285.85348716004,54.7149829067163,"Manganese, bis[(2-dimethylamino)ethyl-.eta.-5-cyclopentadienyl]-",C18H28MnN2,NIST20.L,25015.8442075885,15270.5744603963,Sample,72100121
True,13.7876035283463,107,10325-70-9,1017,1301.22712441916,79.2777982065013,5-Acetylpyrimidine,C6H6N2O,NIST17.L,338611.75476741,162069.90528837,Sample,72100121
True,13.7974716388283,82,105-20-4,1263,1301.85688656867,66.8595702166828,Betazole,C5H9N3,NIST17.L,215452.039596061,107592.467514569,Sample,72100121
True,13.842656322811,148,3378-72-1,1305,1304.7404784946,75.8456142418244,"Benzenemethanamine, N-(1,1-dimethylethyl)-",C11H17N,NIST20.L,201892.651580517,50883.6170829507,Sample,72100121
True,14.0277661315347,143,0-00-0,,1316.55379891199,60.4423186951621,Carbidopa isomer-2 3MEAC           P1365,C15H22N2O5,PMW_TOX2.L,36942.7132758905,24216.8613369049,Sample,72100121
True,14.2038930968705,112.099998474121,19617-90-4,1279,1327.79385307228,78.1042463036482,"1,2,4,5-Tetrazine-3,6-diamine",C2H4N6,NIST17.L,130998.748953814,83393.6401845499,Sample,72100121
True,14.3657483901855,123,136-77-6,,1338.12311900564,58.3501607879443,Hexylresorcinol,C12H18O2,SWGDRUG.L,83273.8443800196,21967.4842359608,Sample,72100121
True,14.4504028842974,118,5424-05-5,1531,1343.52559157374,70.7638647097532,Quinoxalin-2-amine,C8H7N3,NIST17.L,26046.3183901896,7153.26322631829,Sample,72100121
True,14.4636658341395,119,1000387-34-5,2500,1344.37200526324,54.5518601869736,N-(6-Fluoroquinolin-4-yl)-3-methylbenzamide,C17H13FN2O,NIST17.L,57974.1709605855,11479.2402746581,Sample,72100121
True,14.7411057110504,121,38875-40-0,1537,1362.07763731542,54.1492821207516,"(.+/-.)-p-Methoxyamphetamine, N-trifluoroacetyl-",C12H14F3NO2,NIST17.L,306003.906744063,72388.8126323183,Sample,72100121
True,14.7417523793875,163,2078-54-8,1364,1362.11890633472,82.6678709854173,Propofol,C12H18O,Tesla_Libary_2021_01_01.mslibrary.xml,2094335.24569678,479724.520077539,Sample,72100121
True,14.7488473274484,162.900009155273,1000115-36-0,1556,1362.57169106486,64.5962850279672,"Phenol, 2,5-bis(1-methylethyl)-, acetate",C14H20O2,NIST17.L,721212.104052862,504712.939884106,Sample,72100121
True,14.9587296316372,109.099998474121,1193-79-9,1039,1375.96594027519,70.8903523175811,2-Acetyl-5-methylfuran,C7H8O2,NIST17.L,37124.0765268286,21430.3069335375,Sample,72100121
True,14.9732111330642,67,1159498-72-2,1714,1376.89011937549,58.8709328721653,"(2R,4aS,5R,8aS)-2,5-Diallyl-1-methyldecahydroquinoline",C16H27N,NIST17.L,40323.6348745602,10210.1191473388,Sample,72100121
True,14.9820321083276,69,3102-33-8,735,1377.4530555478,57.5008761420156,"3-Penten-2-one, (E)-",C5H8O,NIST17.L,162051.073933581,68528.2859370481,Sample,72100121
True,15.3133749605033,96.0999984741211,10111-08-7,1085,1398.59866262153,70.1079097571802,1H-Imidazole-2-carboxaldehyde,C4H4N2O,NIST17.L,137118.699781383,81172.6631016072,Sample,72100121
True,15.334233672406,96,1072-62-4,1350,1399.92982194204,55.2531397671397,"1H-Imidazole, 2-ethyl-",C5H8N2,NIST17.L,291593.18038218,81172.6631016072,Sample,72100121
True,15.3745078564929,101,3232-84-6,1072,1403.00656372583,62.7455095285008,Urazole,C2H3N3O2,NIST17.L,27934.3446575248,22456.3073838229,Sample,72100121
True,15.442261261515,149,1000456-65-5,1473,1408.20649759639,64.8598750390726,"1-(benzo[d][1,3]dioxol-4-yl)propan-1-one",C10H10O3,NIST17.L,115143.766903837,80655.327230583,Sample,72100121
True,15.523239252486,109,126-86-3,1407,1414.42139111919,80.8846504467266,"2,4,7,9-Tetramethyl-5-decyne-4,7-diol",C14H26O2,Tesla_Libary_2021_01_01.mslibrary.xml,1081938.51911954,229431.537138682,Sample,72100121
True,15.5243501107168,151,370-98-9,1412,1414.50664719359,52.5695375345599,"Phenol, 4-[2-(methylamino)ethyl]-",C9H13NO,NIST17.L,325549.804337148,205949.833801305,Sample,72100121
True,15.5339657299813,93,26456-59-7,889,1415.24462610821,52.4349690574678,5-Hydroxypyrimidine,C4H4N2O,NIST17.L,87026.5742320659,20500.7917258887,Sample,72100121
True,15.5341582186232,93.0999984741211,6580-95-6,1323,1415.25939921384,52.5170158110467,"Ethanone, 1-cyclopropyl-2-(4-pyridinyl)-",C10H11NO,NIST17.L,76443.5696267981,20500.7917258887,Sample,72100121
True,15.5489659334229,95.0999984741211,488-93-7,999,1416.39586073496,61.5230177411352,3-Furancarboxylic acid,C5H4O3,NIST17.L,45263.3788742515,25841.427823648,Sample,72100121
True,15.6109903288715,74,56440-38-1,1450,1421.15610495573,54.8206820699156,"4-Oxazolidinone, 2-methoxy-3-methyl-5,5-bis(1-methylethyl)-",C11H21NO3,NIST17.L,6325.42676619897,2537.50689770504,Sample,72100121
True,15.6855384545954,99,1190-91-6,811,1426.87751960363,52.4122124525234,"3-Buten-2-one, 4-(dimethylamino)-",C6H11NO,NIST17.L,90394.9560035464,17149.9453048626,Sample,72100121
True,15.7247065227907,105,1000499-05-1,1424,1429.88358792428,62.06368237769,"2,4,6-Trimethyl-4-phenyl-1,3-dioxane (isomer 2)",C13H18O2,NIST20.L,217001.287637894,82374.4642176989,Sample,72100121
True,15.8542624899264,91,10045-65-5,1666,1439.82674076541,55.8616745428819,"1H-Imidazole-2-carboxaldehyde, 1-(phenylmethyl)-",C11H10N2O,NIST17.L,20152.2394370833,6974.0262915038,Sample,72100121
True,15.9947535078189,153,2437-62-9,1890,1450.60913616252,51.6190507061166,Phlorobutyrophenone,C10H12O4,NIST17.L,73052.3475409453,26578.3833762202,Sample,72100121
True,16.0526430791709,81,1000144-52-8,1313,1455.0520411756,70.701332063056,E-2-Methyl-5-(fur-3-yl)-pent-2-enal,C10H12O2,NIST17.L,176475.495572814,115563.299632018,Sample,72100121
True,16.0527100627572,81.0999984741211,83489-22-9,1220,1455.05718202747,67.3202805304936,"1,E-4,Z-8-Dodecatriene",C12H20,NIST17.L,277169.837684432,115563.299632018,Sample,72100121
True,16.1503634766005,107,1000368-23-8,1568,1462.55187980766,51.9238494527965,"Acetic acid, (2-fluoro-5-nitrophenyl)methyl ester",C9H8FNO4,NIST17.L,186379.380891675,24602.5312030496,Sample,72100121
True,16.1573815983379,153,1421-63-2,1890,1463.09050615297,62.0760239447421,"1-Butanone, 1-(2,4,5-trihydroxyphenyl)-",C10H12O4,NIST17.L,102538.268885743,17067.845359949,Sample,72100121
True,16.2126679451327,179,1000282-21-3,1738,1467.33361905902,63.6223272697159,1-Cyclohexyldimethylsilyloxy-2-phenylethane,C16H26OSi,NIST17.L,358509.650792653,178513.94632443,Sample,72100121
True,16.2426542186779,133,1000305-64-2,937,1469.63500360802,51.4573762586777,"1-(2,2-Difluoroethenyl)-4-methylbenzene",C9H8F2,NIST17.L,29767.0862767769,18597.8990638577,Sample,72100121
True,16.3044527982322,205,644-06-4,1658,1474.37791692539,55.250785872861,"2H-1-Benzopyran, 6,7-dimethoxy-2,2-dimethyl-",C13H16O3,NIST17.L,270174.561592792,94838.5663422773,Sample,72100121
True,16.3675648165437,173,1133-72-8,1686,1479.22163395408,59.7311259049917,"1,3-Indandione, 2-acetyl-",C11H8O3,NIST17.L,37868.446482766,12702.1217024235,Sample,72100121
True,16.4512082690641,135,1000188-70-7,1350,1485.6410961445,66.4543367132848,"2,3,3a,4,5,6,7,7a-Octahydro-1H-cyclopenta[a]pentalen-7-ol",C11H16O,NIST17.L,1472451.30415901,86006.7721034491,Sample,72100121
True,16.4546991500012,164,138376-23-5,1295,1485.90901404496,54.4247795380103,"Benzene, 1,3-dimethyl-5-propoxy-",C11H16O,NIST17.L,285069.027930489,81588.3554956526,Sample,72100121
True,16.4583015752519,107,83085-83-0,1220,1486.18549274107,59.8663183864685,"1,Z-5,E-7-Dodecatriene",C12H20,NIST17.L,643051.544689576,53331.6220848445,Sample,72100121
True,16.459581489635,128,363-52-0,1097,1486.28372352593,54.4169169673643,"1,2-Benzenediol, 3-fluoro-",C6H5FO2,NIST17.L,140283.253696193,16606.4694931239,Sample,72100121
True,16.5949817131076,99,6154-04-7,,1496.67541096786,71.9453428701846,5-Amino-2-methyl-2H-tetrazole,C2H5N5,NIST20.L,46318.2462473805,7231.24350258834,Sample,72100121
True,16.6638262170104,116,,1497,1501.95908442352,88.7546512255324,GC_BPMZ_116_RI_1497,,Tesla_Libary_2021_01_01.mslibrary.xml,650540.271502078,136273.14745498,Sample,72100121
True,16.6817884495865,127,38858-90-1,1292,1503.33764866739,56.4342037699711,4-Methyl-3-nitropyrazole,C4H5N3O2,NIST17.L,22180.1771765406,15339.7141941685,Sample,72100121
True,16.7105084708198,175,1014-60-4,1249,1505.54185096727,73.9132843740462,"Benzene, 1,3-bis(1,1-dimethylethyl)-",C14H22,NIST17.L,274911.626671237,132876.641535417,Sample,72100121
True,16.735831965529,121,5736-89-0,1516,1507.48537687295,70.600344800338,4'-Butoxyacetophenone,C12H16O2,NIST20.L,169295.396258227,93876.9393162901,Sample,72100121
