Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,5.07747270850474,78,39805-98-6,1190,830.832624673212,62.5025639227012,2-Cyanosuccinonitrile,C5H3N3,NIST17.L,406157.950634175,84838.4619369465,Blank,BW_2021_11_04
True,5.07954232956013,91,100-41-4,855,830.94038048899,98.6853177199227,Ethylbenzene,C8H10,NIST17.L,2785263.74788637,1425493.13064192,Blank,BW_2021_11_04
True,5.24227991308756,63,1112-02-3,,839.413391055372,61.6467695709275,Acetic acid-d3,C2HD3O2,NIST20.L,350401.170193719,188352.027529983,Blank,BW_2021_11_04
True,5.24696028628814,91,108-38-3,866,839.657076937413,98.3706228034118,"Benzene, 1,3-dimethyl-",C8H10,NIST17.L,12432567.869885,4845727.22585445,Blank,BW_2021_11_04
True,5.71731677052556,104,100-42-5,893,864.146413540093,91.0184578752584,Styrene,C8H8,NIST17.L,1672102.86128995,644664.941796923,Blank,BW_2021_11_04
True,5.76068870108724,51,75-37-6,277,866.404593967551,59.1103938518146,"Ethane, 1,1-difluoro-",C2H4F2,NIST17.L,521289.809164072,114508.260241412,Blank,BW_2021_11_04
True,5.76268954077148,91,108-38-3,866,866.508768648155,95.9022930774059,"1,3-Dimethylbenzene",C8H10,Tesla_Libary_2021_01_01.mslibrary.xml,4589157.9365867,2027016.79545836,Blank,BW_2021_11_04
True,6.23498183906801,133,1000222-86-6,1301,891.098894340987,73.5141328174487,"Oxime-, methoxy-phenyl-_",C8H9NO2,NIST17.L,181363.827293967,83969.6027890626,Blank,BW_2021_11_04
True,6.52081356845462,105,25552-17-4,1462,905.980860822268,86.6714384177164,"1-Hexanone, 5-methyl-1-phenyl-",C13H18O,NIST17.L,101165.758173262,44335.9685990565,Blank,BW_2021_11_04
True,6.72447040982282,93,14898-87-4,1155,916.58435223111,66.4433979075119,1-Phenyl-2-propanol,C9H12O,NIST17.L,71835.0979718386,26841.9485321044,Blank,BW_2021_11_04
True,6.9119261849372,133,61212-32-6,1967,926.34432733241,64.3230417903894,"1,2,3-Propatriol, 1-indol-4-yl(ether)",C11H13NO3,NIST17.L,21302.744932593,6383.48363311774,Blank,BW_2021_11_04
True,6.99842178165574,87,497-25-6,1164,930.847762181669,83.6577032909479,Oxazolidin-2-one,C3H5NO2,NIST17.L,33793.1100033029,10028.4233806268,Blank,BW_2021_11_04
True,7.39791423733913,105,100-52-7,962,951.647529050671,95.0694697164303,Benzaldehyde,C7H6O,NIST17.L,489029.139244197,178119.738589357,Blank,BW_2021_11_04
True,7.47537211651085,192.900009155273,14920-92-4,1157,955.680410788533,69.4135787471295,Phenyl-pentamethyl-disiloxane,C11H20OSi2,NIST17.L,97009.7671259079,36610.3060665753,Blank,BW_2021_11_04
True,7.59925947140929,120,618-39-3,996,962.130665513611,55.158161654575,Benzamidine,C7H8N2,NIST17.L,25443.5982703119,9997.5895454423,Blank,BW_2021_11_04
True,7.75627990701845,84,4570-45-0,824,970.306010023566,67.3527717699411,2-Amino-oxazole,C3H4N2O,NIST17.L,59394.8725291946,5859.682350235,Blank,BW_2021_11_04
True,7.75756200436386,56.0999984741211,120-92-3,791,970.372763038569,59.2358216591027,Cyclopentanone,C5H8O,NIST17.L,114491.572609669,14423.5855024045,Blank,BW_2021_11_04
True,8.03482981333242,206.900009155273,1000399-10-0,2608,984.808844883868,68.6479978853292,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,NIST17.L,89103.239460624,37895.5595022099,Blank,BW_2021_11_04
True,8.15290410468953,105,95-63-6,990,990.956439659467,88.8823006342562,"1,2,4-Trimethylbenzene              P434",C9H12,Tesla_Libary_2021_01_01.mslibrary.xml,150913.719718248,59361.4120235279,Blank,BW_2021_11_04
True,8.19586855305642,55,42356-51-4,1246,993.193404330447,77.7829648516185,"2-Propenoic acid, 2-(methylsulfinyl)ethyl ester",C6H10O3S,NIST17.L,27904.523661383,13690.9741155136,Blank,BW_2021_11_04
True,8.32471576550753,57.0999984741211,5911-04-6,971,999.901896424795,75.7537595999487,"Nonane, 3-methyl-",C10H22,NIST17.L,79805.8530538973,21980.5397398838,Blank,BW_2021_11_04
True,8.40393677857028,280.899993896484,,1009,1004.0265765768,65.5058444648322,GC_BPMZ_281_RI_1009,,Tesla_Libary_2021_01_01.mslibrary.xml,105544.141496305,85449.5527079023,Blank,BW_2021_11_04
True,8.52643291079784,93,13466-78-9,1011,1010.40439662431,82.3705904641113,3-Carene,C10H16,NIST20.L,197102.891895897,35301.054318481,Blank,BW_2021_11_04
True,8.73720783142006,59,18197-25-6,745,1021.37849425345,82.1768737650855,"Formamide, N-formyl-N-methyl-",C3H5NO2,NIST17.L,34380.1861011249,26054.1335508816,Blank,BW_2021_11_04
True,8.94167661269354,93,121-71-1,1439,1032.02425970402,57.9891366034888,"Ethanone, 1-(3-hydroxyphenyl)-",C8H8O2,NIST17.L,4173.67058750442,10634.0821273193,Blank,BW_2021_11_04
True,8.99029721622339,57.0999984741211,104-76-7,1030,1034.55571481428,90.8713273960903,"1-Hexanol, 2-ethyl-",C8H18O,Tesla_Libary_2021_01_01.mslibrary.xml,308784.128357189,96978.1370551119,Blank,BW_2021_11_04
True,9.10179440616595,77,75135-41-0,856,1040.36086964101,54.8799950180958,"Furan, 2-(2-propenyl)-",C7H8O,NIST17.L,37327.6081473884,16148.2300000001,Blank,BW_2021_11_04
True,9.21313870479691,109,21150-01-6,1294,1046.15806410807,69.0469316291455,"1H-Imidazole-4-ethanamine, .beta.,.beta.-dimethyl-",C7H13N3,NIST17.L,186436.714099862,39950.0322740617,Blank,BW_2021_11_04
True,9.41298421890662,105,21185-13-7,1141,1056.56311692987,76.9696338952703,2-Methyl-3-thiosemicarbazide,C2H7N3S,NIST17.L,40022.3318295174,19627.6605303956,Blank,BW_2021_11_04
True,9.43470380449983,138,14252-11-0,1153,1057.69395760133,72.9643261443453,Bicyclo[4.2.1]nonan-9-one,C9H14O,NIST17.L,24719.7114128192,8158.48085787023,Blank,BW_2021_11_04
True,9.56533736335321,57,17301-32-5,1185,1064.49545668038,70.9752488820839,"Undecane, 4,7-dimethyl-",C13H28,NIST17.L,169856.83312237,27694.154942912,Blank,BW_2021_11_04
True,9.68652623191951,71,17312-76-4,1229,1070.80521341655,82.1787598778184,"Undecane, 6,6-dimethyl-",C13H28,NIST17.L,41846.3115766404,15045.6055860657,Blank,BW_2021_11_04
True,9.7278387470059,105,98-86-2,1066,1072.95616938667,90.4434958905144,Acetophenone,C8H8O,Tesla_Libary_2021_01_01.mslibrary.xml,234691.777691873,96805.4891302613,Blank,BW_2021_11_04
True,10.0250891250728,119,104-87-0,1079,1088.43265330409,96.0954970997485,"Benzaldehyde, 4-methyl-",C8H8O,NIST17.L,331778.294714325,78071.2508258282,Blank,BW_2021_11_04
True,10.0622289978375,97,103982-58-7,951,1090.36635864461,55.5249067773423,"Hept-2-ene, 2,4,4,6-tetramethyl-",C11H22,NIST17.L,33527.4638105809,14809.7668096314,Blank,BW_2021_11_04
True,10.1246936393404,121,617-94-7,1098,1093.61861025119,79.0163933979734,2-Phenylpropan-2-ol,C9H12O,Tesla_Libary_2021_01_01.mslibrary.xml,147004.945708647,68923.7582269801,Blank,BW_2021_11_04
True,10.3900854905638,57,1120-21-4,1100,1107.43636464392,93.6414270646374,Undecane,C11H24,Tesla_Libary_2021_01_01.mslibrary.xml,460944.159681923,138693.731522323,Blank,BW_2021_11_04
True,10.4811838741686,57.0999984741211,124-19-6,1104,1112.17944580644,91.8338889844523,Nonanal,C9H18O,NIST17.L,223668.977551279,35168.6363884855,Blank,BW_2021_11_04
True,10.5469441769962,81,1000152-47-3,1162,1115.60328760518,72.1252861867794,"trans-Decalin, 2-methyl-",C11H20,NIST17.L,247336.535133399,21515.9281101682,Blank,BW_2021_11_04
True,10.679212418297,123,445-27-2,1070,1122.48989721217,70.174231154594,o-Fluoroacetophenone,C8H7FO,NIST17.L,311431.733856449,79205.5161994837,Blank,BW_2021_11_04
True,10.6929808090301,140,826-36-8,1306,1123.20675509856,87.522292917357,"4-Piperidinone, 2,2,6,6-tetramethyl-",C9H17NO,NIST17.L,770138.864208958,208831.66082002,Blank,BW_2021_11_04
True,10.7537785718385,119,56335-89-8,3191,1126.37221986412,66.8110101551172,"Ethanone, 2-[4,5-dihydro-5-(4-methoxyphenyl)-3-(4-methylphenyl)-5-isoxazolyl]-1-phenyl-",C25H23NO3,NIST17.L,86664.9033330994,21356.7384791455,Blank,BW_2021_11_04
True,10.8604950404544,152,15932-80-6,1212,1131.92846413535,79.5131140675034,"Cyclohexanone, 5-methyl-2-(1-methylethylidene)-",C10H16O,NIST17.L,85085.4842528762,19066.3211382857,Blank,BW_2021_11_04
True,11.0144146870824,83,4292-75-5,1238,1139.94236457546,67.5142619632567,"Cyclohexane, hexyl-",C12H24,NIST17.L,120272.85356039,22550.6053640573,Blank,BW_2021_11_04
True,11.0148205688335,83.0999984741211,54514-96-4,1241,1139.96349700407,65.905348255433,"1H-Pyrrolizine-1-carboxylic acid, hexahydro-, methyl ester",C9H15NO2,NIST17.L,118305.721141102,22550.6053640573,Blank,BW_2021_11_04
True,11.212460144854,96,1125-21-9,1145,1150.25369659816,67.5397955301135,"2,6,6-Trimethyl-2-cyclohexene-1,4-dione",C9H12O2,NIST20.L,134328.347087275,31652.9093147557,Blank,BW_2021_11_04
True,11.2709662608957,95,25564-22-1,1240,1153.29984567248,77.5420883503457,"2-Cyclopenten-1-one, 2-pentyl-",C10H16O,NIST17.L,229118.235701813,24360.5778055966,Blank,BW_2021_11_04
True,11.4473655102051,73.0999984741211,541-02-6,1163.45723951715,1162.48415743934,77.2612671637842,Decamethylcyclopentasiloxane,C10H30O5Si5,Tesla_Libary_2021_01_01.mslibrary.xml,272173.448756803,35385.3040063985,Blank,BW_2021_11_04
True,11.4792981407712,71,562-49-2,659,1164.14674520999,70.7824881083944,"Pentane, 3,3-dimethyl-",C7H16,NIST17.L,48365.1224411314,21410.9826670119,Blank,BW_2021_11_04
True,11.5529484441487,71,7045-71-8,1164,1167.98138368261,82.5356399130219,2-Methylundecane,C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,125902.038630522,28679.7967059345,Blank,BW_2021_11_04
True,11.5646537879253,119,10139-84-1,1583,1168.59082803684,59.6739794214878,"2',4'-Dihydroxy-3'-methylacetophenone",C9H10O3,NIST17.L,140704.678828733,10962.5745612431,Blank,BW_2021_11_04
True,11.6094879227397,105,1000333-91-1,1597,1170.92513883207,79.7182606945182,4-Chlorobutanoic anhydride,C8H12Cl2O3,NIST17.L,37190.5947687679,13581.9502411623,Blank,BW_2021_11_04
True,11.6672034093375,57.0999984741211,1002-43-3,1170,1173.93012340408,72.354589766017,3-Methylundecane,C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,111368.166975153,26668.0845938648,Blank,BW_2021_11_04
True,11.6884714822221,81,15232-85-6,1159,1175.03745584919,78.6083237758538,"Cyclohexene, 1-pentyl-",C11H20,NIST17.L,138478.738001832,17532.8068731169,Blank,BW_2021_11_04
True,11.8382109899055,81,1000285-17-8,1266,1182.83371534442,75.9880784383094,Dihydro iso-jasmone,C11H18O,NIST17.L,213332.004462451,22936.3429092788,Blank,BW_2021_11_04
True,11.8861124008752,126,1000394-38-6,200,1185.32772534809,53.236771689223,"1,1,4,4-Tetrafluorobut-2-yne",C4H2F4,NIST17.L,38762.1474172957,5930.55919674443,Blank,BW_2021_11_04
True,11.8981967911433,128,91-20-3,1185.33028694828,1185.95690494023,89.7512804294759,Naphthalene,C10H8,Tesla_Libary_2021_01_01.mslibrary.xml,295125.301426424,109118.421711469,Blank,BW_2021_11_04
True,12.0292298582859,83,112-41-4,1197,1192.77920461053,87.0347732073052,1-Dodecene,C12H24,Tesla_Libary_2021_01_01.mslibrary.xml,764721.183336226,89027.1923826198,Blank,BW_2021_11_04
True,12.1143965715285,97,14044-41-8,883,1197.21345050239,68.8770951881605,"2-Pyrazoline, 1,3,4-trimethyl-",C6H12N2,NIST17.L,53641.7501101634,24383.7257551023,Blank,BW_2021_11_04
True,12.1397295170687,131,6682-71-9,1282,1198.5324224976,65.8436421606707,"1H-Indene, 2,3-dihydro-4,7-dimethyl-",C11H14,NIST17.L,25612.6072329006,8851.69910202377,Blank,BW_2021_11_04
True,12.1690368049576,57.0999984741211,112-40-3,1200,1200.07329388906,90.9063132433077,Dodecane,C12H26,Tesla_Libary_2021_01_01.mslibrary.xml,1452120.66353198,412705.81511719,Blank,BW_2021_11_04
True,12.4019204845594,57,17301-23-4,1210,1215.31154680476,86.1193432478733,"Undecane, 2,6-dimethyl-",C13H28,NIST20.L,359903.361372675,143632.688951306,Blank,BW_2021_11_04
True,12.5408912267375,97.0999984741211,21981-22-6,1172,1224.40480452387,71.765068552703,"1H-Pyrazole, 5-ethyl-4,5-dihydro-3,5-dimethyl-",C7H14N2,NIST17.L,177782.119368399,22815.2090580023,Blank,BW_2021_11_04
True,12.5409159643099,69,103-11-7,1220,1224.40642317479,57.3345746529534,2-Ethylhexyl acrylate,C11H20O2,Tesla_Libary_2021_01_01.mslibrary.xml,270939.43682768,26800.194338621,Blank,BW_2021_11_04
True,12.6089256648325,135,95-16-9,1229,1228.8564946399,79.0139823615322,Benzothiazole,C7H5NS,Tesla_Libary_2021_01_01.mslibrary.xml,327645.458714569,236910.438737285,Blank,BW_2021_11_04
True,12.6748916699491,70,54774-91-3,1232,1233.17284120194,84.4041948915008,"2-Propenoic acid, 6-methylheptyl ester",C11H20O2,NIST20.L,451926.897810613,116683.923863238,Blank,BW_2021_11_04
True,12.6753918018723,70.0999984741211,103-11-7,1220,1233.20556628062,84.9749285331898,2-Ethylhexyl acrylate,C11H20O2,NIST17.L,464800.532248439,116683.923863238,Blank,BW_2021_11_04
True,12.7688277922346,95,1000306-46-8,1417,1239.31935345112,62.5763133716836,3-Formyl-1-isopropyl-2(1H)-pyridone,C9H11NO2,NIST17.L,16429.5299045563,7285.72530183094,Blank,BW_2021_11_04
True,12.8147064394045,83.0999984741211,4292-75-5,1237,1242.32132606767,82.4809180634447,"Cyclohexane, hexyl-",C12H24,NIST20.L,191731.696407664,56726.9236936345,Blank,BW_2021_11_04
True,12.8607022022882,69.0999984741211,873-94-9,1285,1245.3309619042,73.0840631069647,"Cyclohexanone, 3,3,5-trimethyl-",C9H16O,NIST17.L,84256.5628366949,21471.9917318386,Blank,BW_2021_11_04
True,12.8660590282656,67.0999984741211,56563-07-6,722,1245.68147452581,70.4735873780566,"Ethanimidamide, N-cyano-",C3H5N3,NIST17.L,65005.375979423,16727.6493662738,Blank,BW_2021_11_04
True,13.0107247930582,80,16885-94-2,1341,1255.14737405094,51.938755030033,1-propyl-1H-indole,C11H13N,NIST17.L,4137.69403150078,2289.30644812011,Blank,BW_2021_11_04
True,13.0229997236205,57,6044-71-9,1251,1255.95055827042,60.7971613752883,"Dodecane, 6-methyl-",C13H28,NIST20.L,213616.594663406,68502.9732855863,Blank,BW_2021_11_04
True,13.0550582582188,85,1000243-66-9,2738,1258.04824093823,59.8570344151893,N(2)-Sulfanilyl-1-piperidinecarboxamidine,C12H18N4O2S,NIST17.L,76617.313136205,25759.4090335796,Blank,BW_2021_11_04
True,13.20142887386,57,17312-72-0,1229,1267.62569378671,83.2906852420293,"4,4-Dipropylheptane",C13H28,NIST17.L,368133.153243856,61301.2906455779,Blank,BW_2021_11_04
True,13.2014407917305,57.0999984741211,1002-43-3,1170,1267.62647360745,82.7958957851623,"Undecane, 3-methyl-",C12H26,NIST17.L,360527.58735893,65114.2234504565,Blank,BW_2021_11_04
True,13.3049271976703,57,17312-57-1,1271,1274.39788854621,65.4967001235002,"Dodecane, 3-methyl-",C13H28,NIST20.L,194752.634383038,45586.2338396156,Blank,BW_2021_11_04
True,13.3412216594723,71,637-65-0,1115,1276.77274018598,88.5032864594105,n-Butyric acid tetrahydrofurfuryl ester,C8H14O3,NIST17.L,428034.604141508,198749.06748891,Blank,BW_2021_11_04
True,13.3533504881467,113,5394-36-5,1160,1277.56636453624,61.9364794989951,"2,4-Imidazolidinedione, 5-ethyl-5-methyl-",C6H10N2O2,NIST17.L,73097.6626569071,44096.1884856354,Blank,BW_2021_11_04
True,13.4227877582665,83.0999984741211,7090-88-2,1119,1282.10984601022,73.0244430504112,"3-Hexene, 2,5-dimethyl-3,4-bis(1-methylethyl)-",C14H28,NIST17.L,792523.574326559,160777.93058365,Blank,BW_2021_11_04
True,13.4461071795137,109,1000320-18-3,1821,1283.6357032082,55.7545792177264,"1-Azabicyclo[2.2.2]octan-3-amine, N-[(4-fluorophenyl)methyl]-",C14H19FN2,NIST17.L,161584.043704611,21228.5477967261,Blank,BW_2021_11_04
True,13.4477907742656,125,36566-77-5,1134,1283.74586568365,58.0348513955179,"2-Butanone, (1-methyl-2-propenyl)hydrazone",C8H16N2,NIST17.L,178423.946515093,20308.1476788331,Blank,BW_2021_11_04
True,13.4598623508273,71.0999984741211,62185-53-9,1185,1284.53574386254,79.048697684751,"Nonane, 5-(2-methylpropyl)-",C13H28,NIST17.L,164899.551855328,65371.377499663,Blank,BW_2021_11_04
True,13.6044486555227,83.0999984741211,62238-33-9,1140,1293.99644408362,66.7168689102013,"Cyclohexane, 1-ethyl-2-propyl-",C11H22,NIST17.L,151180.682413226,20369.7059510349,Blank,BW_2021_11_04
True,13.7598074144159,57,629-50-5,1300,1304.16201714882,98.3375820256692,Tridecane,C13H28,Tesla_Libary_2021_01_01.mslibrary.xml,2678361.55046303,679344.954229726,Blank,BW_2021_11_04
True,13.8570889838408,82,92-51-3,1301,1310.52743168309,78.3296047228753,"1,1'-Bicyclohexyl",C12H22,NIST20.L,131429.232137939,42729.6394218395,Blank,BW_2021_11_04
True,13.9329152919348,57.0999984741211,17312-76-4,1229,1315.48896639594,73.4420419510984,"Undecane, 6,6-dimethyl-",C13H28,NIST17.L,93904.6250072059,33518.6397359208,Blank,BW_2021_11_04
True,14.0301399717212,57.0999984741211,62016-19-7,986,1321.85065847658,80.4420627936021,"Octane, 6-ethyl-2-methyl-",C11H24,NIST17.L,162364.474187946,51149.1445653246,Blank,BW_2021_11_04
True,14.1924514912256,73,540-97-6,1335,1332.47117078371,80.5668830804338,Dodecamethylcyclohexasiloxane,C12H36O6Si6,Tesla_Libary_2021_01_01.mslibrary.xml,133684.506720412,23378.298713811,Blank,BW_2021_11_04
True,14.2016264528614,124,5523-58-0,2468,1333.07151506776,57.4560181594708,"Aspidospermidine, 1-ethyl-17-methoxy-",C22H32N2O,NIST17.L,66739.0844310937,17394.3914027099,Blank,BW_2021_11_04
True,14.4160441153156,83,5617-41-4,1345,1347.10148305718,72.6218436080599,Heptylcyclohexane,C13H26,NIST20.L,326907.817243228,79034.2008044629,Blank,BW_2021_11_04
True,14.4627743721204,138,88725-82-0,1520,1350.15917895593,68.0218020788304,"2,4,4-Trimethyl-3-(3-methylbutyl)cyclohex-2-enone",C14H24O,NIST17.L,297455.782444818,37195.3935985187,Blank,BW_2021_11_04
True,14.5522992344119,85.0999984741211,102-76-1,1350,1356.01704970143,52.0006760135162,Triacetin,C9H14O6,Tesla_Libary_2021_01_01.mslibrary.xml,64855.6165705403,20397.8645008264,Blank,BW_2021_11_04
True,14.6979128158269,71.0999984741211,4282-44-4,1534,1365.5449676103,82.1482203115308,1-Iodoundecane,C11H23I,NIST17.L,94888.7363278703,24323.0946966226,Blank,BW_2021_11_04
True,14.8026822449267,57,6418-41-3,1371,1372.40033446635,75.238633639131,"Tridecane, 3-methyl-",C14H30,NIST20.L,133169.802185442,18082.4762807426,Blank,BW_2021_11_04
True,14.8912925463493,71,3891-98-3,1366,1378.19836284825,85.2596422000909,"Dodecane, 2,6,10-trimethyl-",C15H32,NIST17.L,373769.354805625,82756.8311577044,Blank,BW_2021_11_04
True,14.9394015839057,80,55463-65-5,1659,1381.34627636056,56.4551847170785,"6-Amino-2,3-dimethyl-1H-pyrrolo[2,3-b]pyridine",C9H11N3,NIST17.L,744061.747642051,169797.108976267,Blank,BW_2021_11_04
True,14.9443750694595,164,1486-01-7,1375,1381.67170590921,96.4844925668438,ISTD Biphenyl d10,C12D10,Tesla_Libary_2021_01_01.mslibrary.xml,4176576.09983017,1635343.7707867,Blank,BW_2021_11_04
True,15.1081714744444,56,1000268-11-1,1167,1392.38937856927,63.3859005123593,"Ethanone, 1-(3,5-dimethyl-1,2,4-triazol-1-yl)-",C6H9N3O,NIST17.L,653696.175551131,91364.1757103046,Blank,BW_2021_11_04
True,15.1098947331507,83,1120-36-1,1392,1392.50213637201,94.4049279767655,1-Tetradecene,C14H28,Tesla_Libary_2021_01_01.mslibrary.xml,1361279.17410697,179780.957172257,Blank,BW_2021_11_04
True,15.2197447459339,57.0999984741211,629-59-4,1400,1399.68994051718,93.2754183378008,Tetradecane,C14H30,Tesla_Libary_2021_01_01.mslibrary.xml,1180259.27137221,256927.7151967,Blank,BW_2021_11_04
True,15.8885151675192,83,57352-02-0,,1450.21319425948,61.2472333974022,"5-Cyano-1,2,3-thiadiazole",C3HN3S,NIST20.L,81894.9996187141,20356.9761951561,Blank,BW_2021_11_04
True,16.0806714919287,57,1072-05-5,827,1464.74379708455,60.8370639568776,"Heptane, 2,6-dimethyl-",C9H20,NIST17.L,108080.989863011,19927.1394726264,Blank,BW_2021_11_04
True,16.2246107928705,177,719-22-2,1472,1475.62829344101,84.5487416047638,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",C14H20O2,NIST20.L,1107042.28983024,107934.172406909,Blank,BW_2021_11_04
True,16.2467983604744,165,10396-80-2,1471,1477.30608746364,62.3808077042009,"2,6-Di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one",C15H24O2,Tesla_Libary_2021_01_01.mslibrary.xml,412536.987743778,36898.9441410515,Blank,BW_2021_11_04
True,16.2483384682102,83.0999984741211,1202-53-5,,1477.42254833937,62.6856704965753,1-(tert-Butyl)-3-cyclohexylcarbodiimide,C11H20N2,NIST20.L,1139837.34970668,108679.68310195,Blank,BW_2021_11_04
True,16.2750739202548,69.0999984741211,760-93-0,1054,1479.44424726706,59.6026660296945,Methacrylic anhydride,C8H10O3,NIST17.L,318479.81490322,123844.795386368,Blank,BW_2021_11_04
True,16.3420232308047,134,85665-88-9,1154,1484.50686409221,62.7507065267516,2-Isobutyl-4-methylpyridine,C10H15N,NIST17.L,9164.45248098794,2938.42021053786,Blank,BW_2021_11_04
True,16.5713594456737,280.899993896484,1334427-13-2,,1501.84896023142,60.6483969821444,"(S)-9-[(S)-2-(Hydroxymethyl)pyrrolidin-1-yl]-3-methyl-3,4-dihydro-2H-benzo[b][1,4,5]oxathiazepine 1,1-dioxide",C14H20N2O4S,NIST20.L,107449.852111076,43788.4329210249,Blank,BW_2021_11_04
True,16.5795746036008,280.899993896484,107-50-6,1502,1502.47017942549,71.2427212397882,"Cycloheptasiloxane, tetradecamethyl-",C14H42O7Si7,Tesla_Libary_2021_01_01.mslibrary.xml,447877.023305679,43788.4329210249,Blank,BW_2021_11_04
True,16.7655045862695,190.900009155273,96-76-4,1514,1516.52995466179,95.5840261771716,"2,4-Di-tert-butylphenol",C14H22O,Tesla_Libary_2021_01_01.mslibrary.xml,4712528.2229261,2092595.03965988,Blank,BW_2021_11_04
True,17.1033358731937,91,4537-11-5,1535,1542.07630223721,80.5077339180599,"Benzene, (1-butylhexyl)-",C16H26,NIST20.L,154511.928767228,66843.3319006297,Blank,BW_2021_11_04
True,17.2120201814444,91,4537-12-6,1546,1550.29486346001,78.4244967606727,"Benzene, (1-propylheptyl)-",C16H26,NIST20.L,146462.869637384,65197.8027882445,Blank,BW_2021_11_04
True,17.3601490196097,153,1000460-44-9,,1561.49616698689,71.1520495045356,"5-(4-Nitropyrazol-1-yl)-2H-1,2,3,4-tetrazole",C4H3N7O2,NIST20.L,86802.0234932301,54444.2557221599,Blank,BW_2021_11_04
True,17.3851369505761,71.0999984741211,7422-88-0,933,1563.38572072086,52.589991790898,"Acetaldehyde, propylhydrazone",C5H12N2,NIST17.L,9744.08867086078,1083.65069406202,Blank,BW_2021_11_04
True,17.452642719373,91,4621-36-7,1568,1568.49041617027,81.5939915975554,"Benzene, (1-ethyloctyl)-",C16H26,NIST20.L,247681.010048182,66622.189920851,Blank,BW_2021_11_04
True,17.5747177150397,70,5920-29-6,1038,1577.72156316664,76.0905591618032,"1H-Pyrazole, 3-ethyl-4,5-dihydro-",C5H10N2,NIST17.L,257086.694539552,21299.5322419594,Blank,BW_2021_11_04
True,17.7593898121531,83.0999984741211,629-73-2,1592,1591.68621878895,86.5545389191003,Cetene,C16H32,Tesla_Libary_2021_01_01.mslibrary.xml,902534.142125533,118953.838790436,Blank,BW_2021_11_04
True,17.8504895523611,57.0999984741211,544-76-3,1600,1598.57505862546,89.7166768109682,Hexadecane,C16H34,NIST20.L,899069.972479692,171542.228118043,Blank,BW_2021_11_04
True,17.8538456471323,71,2455-24-5,1182,1598.82884199853,54.7730868147727,"2-Propenoic acid, 2-methyl-, (tetrahydro-2-furanyl)methyl ester",C9H14O3,NIST17.L,377275.256625357,191384.503865483,Blank,BW_2021_11_04
